subject_id,Second,Fz,Mx,My,CoPx,CoPy
11,47,584.7792351,39.04556265,-14.73031812,0.025189419999999997,0.06676945499999999
11,48,584.71147756,37.273311220000004,-14.25762025,0.024383994000000003,0.063746516
11,49,584.7224714600001,35.223566420000004,-14.83411944,0.025369509000000002,0.060239716
11,50,584.79970255,36.45967208,-14.999171120000002,0.025648408,0.062345593
11,51,584.75027505,37.1448236,-14.92871421,0.025530076999999998,0.063522653
11,52,584.7727629100001,36.29423783,-14.85734077,0.025407092,0.062065547000000006
11,53,584.76148317,37.08501718,-14.80037665,0.025310072000000003,0.063418979
11,54,584.79087767,38.09458356,-14.71802547,0.025168024,0.065142405
11,55,584.77327361,37.93549787,-13.850130199999999,0.023684564,0.064872303
11,56,584.7556447600001,35.632552880000006,-14.69882193,0.02513674,0.060935849
11,57,584.75907151,36.83108206,-14.66065074,0.025071141,0.062984674
11,58,584.69314356,40.216049330000004,-13.31654392,0.022775295,0.068781492
11,59,584.7113222126379,37.17958945737212,-14.330216656970912,0.024508131394182547,0.06358587763289869
12,0,850.19817805,34.73411794,-10.34061795,0.012162448,0.040854584
12,1,850.2779302900001,34.84043765,-9.846694020000001,0.011580458,0.040975374
12,2,850.15079627,31.6387297,-11.16491818,0.013132854999999999,0.037215698000000005
12,3,850.093752,27.75713885,-12.824187369999999,0.015085620000000001,0.032651844
12,4,850.0473116000001,27.12126638,-12.67205314,0.014907316,0.031905761
12,5,850.27099859,30.44586636,-12.22126236,0.014373424999999999,0.035807284
12,6,850.1315458299999,32.973833420000005,-12.03484386,0.014156532000000001,0.038786693
12,7,850.30359216,36.40085944,-12.36642533,0.014543621,0.042809218999999996
12,8,850.21669995,35.74679321000001,-12.85914702,0.01512464,0.042044291000000004
12,9,850.19195027,32.26769867,-12.11835555,0.01425363,0.037953439000000005
12,10,849.97663295,27.27173946,-12.97620691,0.015266505,0.032085205
12,11,849.8910898400001,9.405080611999999,-13.518201361,0.015905833,0.011065686
12,12,849.8768659100001,9.533493720000001,-13.668514463,0.016082878000000002,0.011217366999999999
12,13,849.9277601,24.594473689999997,-12.377667390000001,0.014563188,0.028937116
12,14,850.28986536,36.88773439,-13.47497845,0.01584766,0.043382117
12,15,850.09310392,33.47283703,-13.718635130000001,0.016137662,0.039375895
12,16,850.2270253700001,32.72125121,-12.40438507,0.014589399,0.03848494
12,17,850.19454318,33.38808189,-11.70675535,0.013769496,0.039271268
12,18,850.13873792,33.1351298,-11.727321159999999,0.013794602,0.038975999000000004
12,19,850.2318811800001,29.18974829,-11.83294476,0.013917255000000002,0.034331496999999996
